Country,Country code,Category,hour_of_day,value
Brazil,BRA,Business,2,-1.4064
Brazil,BRA,Education,2,-1.4277
Brazil,BRA,Entertainment,2,-1.6775
Brazil,BRA,Family & Relationships,2,
Brazil,BRA,Finance,2,-1.6449
Brazil,BRA,Food & Drink,2,
Brazil,BRA,Generative AI,2,-1.2341
Brazil,BRA,Graphic & Design,2,-1.592
Brazil,BRA,Health & Fitness,2,-1.8632
Brazil,BRA,Lifestyle,2,-1.7397
Brazil,BRA,Medical,2,
Brazil,BRA,Music,2,
Brazil,BRA,News & Magazines,2,-1.3927
Brazil,BRA,Photo & Video,2,-1.5582
Brazil,BRA,Productivity,2,
Brazil,BRA,Real Estate,2,
Brazil,BRA,RMG,2,
Brazil,BRA,Shopping,2,-1.3267
Brazil,BRA,Social,2,
Brazil,BRA,Social Media,2,-1.4048
Brazil,BRA,Sports,2,-1.159
Brazil,BRA,Tools,2,-1.7101
Brazil,BRA,Travel,2,-1.6006
Brazil,BRA,Travel & Navigation,2,
Brazil,BRA,Utility & Productivity,2,-1.7902
Brazil,BRA,Weather,2,
Brazil,BRA,Art & Design,3,
Brazil,BRA,Automotive,3,
Brazil,BRA,Books & Reference,3,-1.856
Brazil,BRA,Business,3,-1.4266
Brazil,BRA,Education,3,-1.4459
Brazil,BRA,Entertainment,3,-1.7772
Brazil,BRA,Family & Relationships,3,
Brazil,BRA,Finance,3,-1.8685
Brazil,BRA,Food & Drink,3,
Brazil,BRA,Generative AI,3,-1.5226
Brazil,BRA,Graphic & Design,3,-1.6384
Brazil,BRA,Health & Fitness,3,-1.7876
Brazil,BRA,Lifestyle,3,-1.8088
Brazil,BRA,Medical,3,
Brazil,BRA,Music,3,
Brazil,BRA,News & Magazines,3,-1.4218
Brazil,BRA,Photo & Video,3,-1.7123
Brazil,BRA,Productivity,3,
Brazil,BRA,Real Estate,3,
Brazil,BRA,RMG,3,
Brazil,BRA,Shopping,3,-2.1994
Brazil,BRA,Social,3,
Brazil,BRA,Social Media,3,-1.8451
Brazil,BRA,Sports,3,-1.2288
Brazil,BRA,Tools,3,-1.7077
Brazil,BRA,Travel,3,-1.566
Brazil,BRA,Travel & Navigation,3,
Brazil,BRA,Utility & Productivity,3,-1.7873
Brazil,BRA,Weather,3,
Brazil,BRA,Art & Design,4,
Brazil,BRA,Automotive,4,
Brazil,BRA,Books & Reference,4,-1.7376
Brazil,BRA,Business,4,-1.3782
Brazil,BRA,Education,4,-1.3612
Brazil,BRA,Entertainment,4,-1.6853
Brazil,BRA,Family & Relationships,4,
Brazil,BRA,Finance,4,-1.8645
Brazil,BRA,Food & Drink,4,
Brazil,BRA,Generative AI,4,-1.6333
Brazil,BRA,Graphic & Design,4,-1.4641
Brazil,BRA,Health & Fitness,4,-1.4521
Brazil,BRA,Lifestyle,4,-1.6935
Brazil,BRA,Medical,4,
Brazil,BRA,Music,4,
Brazil,BRA,News & Magazines,4,-1.3087
Brazil,BRA,Photo & Video,4,-1.7114
Brazil,BRA,Productivity,4,
Brazil,BRA,Real Estate,4,
Brazil,BRA,RMG,4,
Brazil,BRA,Shopping,4,-2.4813
Brazil,BRA,Social,4,
Brazil,BRA,Social Media,4,-1.9815
Brazil,BRA,Sports,4,-1.1955
Brazil,BRA,Tools,4,-1.4419
Brazil,BRA,Travel,4,-1.2108
Brazil,BRA,Travel & Navigation,4,
Brazil,BRA,Utility & Productivity,4,-1.5361
Brazil,BRA,Weather,4,
Brazil,BRA,Art & Design,5,
Brazil,BRA,Automotive,5,
Brazil,BRA,Books & Reference,5,-1.2487
Brazil,BRA,Business,5,-1.1888
Brazil,BRA,Education,5,-1.1143
Brazil,BRA,Entertainment,5,-1.2863
Brazil,BRA,Family & Relationships,5,
Brazil,BRA,Finance,5,-1.3025
Brazil,BRA,Food & Drink,5,
Brazil,BRA,Generative AI,5,-1.5319
Brazil,BRA,Graphic & Design,5,-1.1238
Brazil,BRA,Health & Fitness,5,-0.8809
Brazil,BRA,Lifestyle,5,-1.2301
Brazil,BRA,Medical,5,
Brazil,BRA,Music,5,
Brazil,BRA,News & Magazines,5,-0.8611
Brazil,BRA,Photo & Video,5,-1.5257
Brazil,BRA,Productivity,5,
Brazil,BRA,Real Estate,5,
Brazil,BRA,RMG,5,
Brazil,BRA,Shopping,5,-1.5941
Brazil,BRA,Social,5,
Brazil,BRA,Social Media,5,-1.7553
Brazil,BRA,Sports,5,-1.0114
Brazil,BRA,Tools,5,-1.1311
Brazil,BRA,Travel,5,-0.3354
Brazil,BRA,Travel & Navigation,5,
Brazil,BRA,Utility & Productivity,5,-0.9841
Brazil,BRA,Weather,5,
Brazil,BRA,Art & Design,6,
Brazil,BRA,Automotive,6,
Brazil,BRA,Books & Reference,6,-0.4585
Brazil,BRA,Business,6,-0.7733
Brazil,BRA,Education,6,-0.6241
Brazil,BRA,Entertainment,6,-0.5747
Brazil,BRA,Family & Relationships,6,
Brazil,BRA,Finance,6,-0.0821
Brazil,BRA,Food & Drink,6,
Brazil,BRA,Generative AI,6,-1.1722
Brazil,BRA,Graphic & Design,6,-0.6987
Brazil,BRA,Health & Fitness,6,0.1518
Brazil,BRA,Lifestyle,6,-0.4706
Brazil,BRA,Medical,6,
Brazil,BRA,Music,6,
Brazil,BRA,News & Magazines,6,-0.2751
Brazil,BRA,Photo & Video,6,-1.0971
Brazil,BRA,Productivity,6,
Brazil,BRA,Real Estate,6,
Brazil,BRA,RMG,6,
Brazil,BRA,Shopping,6,-0.1065
Brazil,BRA,Social,6,
Brazil,BRA,Social Media,6,-1.1831
Brazil,BRA,Sports,6,-0.7865
Brazil,BRA,Tools,6,-0.5936
Brazil,BRA,Travel,6,0.8791
Brazil,BRA,Travel & Navigation,6,
Brazil,BRA,Utility & Productivity,6,-0.2469
Brazil,BRA,Weather,6,
Brazil,BRA,Art & Design,7,
Brazil,BRA,Automotive,7,
Brazil,BRA,Books & Reference,7,-0.1203
Brazil,BRA,Business,7,-0.1508
Brazil,BRA,Education,7,-0.3363
Brazil,BRA,Entertainment,7,-0.2202
Brazil,BRA,Family & Relationships,7,
Brazil,BRA,Finance,7,0.9174
Brazil,BRA,Food & Drink,7,
Brazil,BRA,Generative AI,7,-1.0247
Brazil,BRA,Graphic & Design,7,-0.2372
Brazil,BRA,Health & Fitness,7,0.4694
Brazil,BRA,Lifestyle,7,0.0217
Brazil,BRA,Medical,7,
Brazil,BRA,Music,7,
Brazil,BRA,News & Magazines,7,2.2531
Brazil,BRA,Photo & Video,7,-0.6133
Brazil,BRA,Productivity,7,
Brazil,BRA,Real Estate,7,
Brazil,BRA,RMG,7,
Brazil,BRA,Shopping,7,1.0106
Brazil,BRA,Social,7,
Brazil,BRA,Social Media,7,-0.6813
Brazil,BRA,Sports,7,-0.795
Brazil,BRA,Tools,7,-0.1964
Brazil,BRA,Travel,7,1.0585
Brazil,BRA,Travel & Navigation,7,
Brazil,BRA,Utility & Productivity,7,0.146
Brazil,BRA,Weather,7,
Brazil,BRA,Art & Design,8,
Brazil,BRA,Automotive,8,
Brazil,BRA,Books & Reference,8,0.6687
Brazil,BRA,Business,8,0.6785
Brazil,BRA,Education,8,-0.1947
Brazil,BRA,Entertainment,8,-0.0132
Brazil,BRA,Family & Relationships,8,
Brazil,BRA,Finance,8,1.1789
Brazil,BRA,Food & Drink,8,
Brazil,BRA,Generative AI,8,-0.7611
Brazil,BRA,Graphic & Design,8,0.0549
Brazil,BRA,Health & Fitness,8,0.6397
Brazil,BRA,Lifestyle,8,0.1996
Brazil,BRA,Medical,8,
Brazil,BRA,Music,8,
Brazil,BRA,News & Magazines,8,0.8158
Brazil,BRA,Photo & Video,8,-0.1405
Brazil,BRA,Productivity,8,
Brazil,BRA,Real Estate,8,
Brazil,BRA,RMG,8,
Brazil,BRA,Shopping,8,0.991
Brazil,BRA,Social,8,
Brazil,BRA,Social Media,8,-0.3183
Brazil,BRA,Sports,8,-0.7069
Brazil,BRA,Tools,8,0.1764
Brazil,BRA,Travel,8,0.6221
Brazil,BRA,Travel & Navigation,8,
Brazil,BRA,Utility & Productivity,8,0.3622
Brazil,BRA,Weather,8,
Brazil,BRA,Art & Design,9,
Brazil,BRA,Automotive,9,
Brazil,BRA,Books & Reference,9,-0.0438
Brazil,BRA,Business,9,1.2792
Brazil,BRA,Education,9,-0.057
Brazil,BRA,Entertainment,9,0.2095
Brazil,BRA,Family & Relationships,9,
Brazil,BRA,Finance,9,1.2127
Brazil,BRA,Food & Drink,9,
Brazil,BRA,Generative AI,9,-0.4202
Brazil,BRA,Graphic & Design,9,0.2809
Brazil,BRA,Health & Fitness,9,0.7323
Brazil,BRA,Lifestyle,9,0.2859
Brazil,BRA,Medical,9,
Brazil,BRA,Music,9,
Brazil,BRA,News & Magazines,9,0.8331
Brazil,BRA,Photo & Video,9,0.2398
Brazil,BRA,Productivity,9,
Brazil,BRA,Real Estate,9,
Brazil,BRA,RMG,9,
Brazil,BRA,Shopping,9,0.8165
Brazil,BRA,Social,9,
Brazil,BRA,Social Media,9,-0.0738
Brazil,BRA,Sports,9,-0.5641
Brazil,BRA,Tools,9,0.384
Brazil,BRA,Travel,9,0.456
Brazil,BRA,Travel & Navigation,9,
Brazil,BRA,Utility & Productivity,9,0.5334
Brazil,BRA,Weather,9,
Brazil,BRA,Art & Design,10,
Brazil,BRA,Automotive,10,
Brazil,BRA,Books & Reference,10,-0.0383
Brazil,BRA,Business,10,1.4255
Brazil,BRA,Education,10,-0.0487
Brazil,BRA,Entertainment,10,0.5347
Brazil,BRA,Family & Relationships,10,
Brazil,BRA,Finance,10,1.1892
Brazil,BRA,Food & Drink,10,
Brazil,BRA,Generative AI,10,-0.1498
Brazil,BRA,Graphic & Design,10,0.4214
Brazil,BRA,Health & Fitness,10,0.7749
Brazil,BRA,Lifestyle,10,0.3651
Brazil,BRA,Medical,10,
Brazil,BRA,Music,10,
Brazil,BRA,News & Magazines,10,0.4277
Brazil,BRA,Photo & Video,10,0.5002
Brazil,BRA,Productivity,10,
Brazil,BRA,Real Estate,10,
Brazil,BRA,RMG,10,
Brazil,BRA,Shopping,10,0.7781
Brazil,BRA,Social,10,
Brazil,BRA,Social Media,10,0.1199
Brazil,BRA,Sports,10,-0.4126
Brazil,BRA,Tools,10,0.5969
Brazil,BRA,Travel,10,0.1306
Brazil,BRA,Travel & Navigation,10,
Brazil,BRA,Utility & Productivity,10,0.6793
Brazil,BRA,Weather,10,
Brazil,BRA,Art & Design,11,
Brazil,BRA,Automotive,11,
Brazil,BRA,Books & Reference,11,0.4332
Brazil,BRA,Business,11,1.2282
Brazil,BRA,Education,11,-0.0185
Brazil,BRA,Entertainment,11,0.6363
Brazil,BRA,Family & Relationships,11,
Brazil,BRA,Finance,11,1.086
Brazil,BRA,Food & Drink,11,
Brazil,BRA,Generative AI,11,0.0776
Brazil,BRA,Graphic & Design,11,0.5775
Brazil,BRA,Health & Fitness,11,0.7089
Brazil,BRA,Lifestyle,11,0.5118
Brazil,BRA,Medical,11,
Brazil,BRA,Music,11,
Brazil,BRA,News & Magazines,11,0.4454
Brazil,BRA,Photo & Video,11,0.6545
Brazil,BRA,Productivity,11,
Brazil,BRA,Real Estate,11,
Brazil,BRA,RMG,11,
Brazil,BRA,Shopping,11,0.544
Brazil,BRA,Social,11,
Brazil,BRA,Social Media,11,0.2724
Brazil,BRA,Sports,11,-0.2296
Brazil,BRA,Tools,11,0.6922
Brazil,BRA,Travel,11,0.4959
Brazil,BRA,Travel & Navigation,11,
Brazil,BRA,Utility & Productivity,11,0.7406
Brazil,BRA,Weather,11,
Brazil,BRA,Art & Design,12,
Brazil,BRA,Automotive,12,
Brazil,BRA,Books & Reference,12,0.4196
Brazil,BRA,Business,12,0.7575
Brazil,BRA,Education,12,0.0087
Brazil,BRA,Entertainment,12,0.782
Brazil,BRA,Family & Relationships,12,
Brazil,BRA,Finance,12,0.8102
Brazil,BRA,Food & Drink,12,
Brazil,BRA,Generative AI,12,0.3018
Brazil,BRA,Graphic & Design,12,0.6366
Brazil,BRA,Health & Fitness,12,0.6673
Brazil,BRA,Lifestyle,12,0.6316
Brazil,BRA,Medical,12,
Brazil,BRA,Music,12,
Brazil,BRA,News & Magazines,12,0.8922
Brazil,BRA,Photo & Video,12,0.6762
Brazil,BRA,Productivity,12,
Brazil,BRA,Real Estate,12,
Brazil,BRA,RMG,12,
Brazil,BRA,Shopping,12,0.2638
Brazil,BRA,Social,12,
Brazil,BRA,Social Media,12,0.4712
Brazil,BRA,Sports,12,-0.1022
Brazil,BRA,Tools,12,0.8271
Brazil,BRA,Travel,12,0.7973
Brazil,BRA,Travel & Navigation,12,
Brazil,BRA,Utility & Productivity,12,0.7891
Brazil,BRA,Weather,12,
Brazil,BRA,Art & Design,13,
Brazil,BRA,Automotive,13,
Brazil,BRA,Books & Reference,13,0.2403
Brazil,BRA,Business,13,0.8731
Brazil,BRA,Education,13,-0.0368
Brazil,BRA,Entertainment,13,0.6515
Brazil,BRA,Family & Relationships,13,
Brazil,BRA,Finance,13,0.5441
Brazil,BRA,Food & Drink,13,
Brazil,BRA,Generative AI,13,0.4693
Brazil,BRA,Graphic & Design,13,0.6936
Brazil,BRA,Health & Fitness,13,0.5468
Brazil,BRA,Lifestyle,13,0.5451
Brazil,BRA,Medical,13,
Brazil,BRA,Music,13,
Brazil,BRA,News & Magazines,13,0.1375
Brazil,BRA,Photo & Video,13,0.6875
Brazil,BRA,Productivity,13,
Brazil,BRA,Real Estate,13,
Brazil,BRA,RMG,13,
Brazil,BRA,Shopping,13,-0.001
Brazil,BRA,Social,13,
Brazil,BRA,Social Media,13,0.5626
Brazil,BRA,Sports,13,-0.1372
Brazil,BRA,Tools,13,0.7323
Brazil,BRA,Travel,13,0.5213
Brazil,BRA,Travel & Navigation,13,
Brazil,BRA,Utility & Productivity,13,0.6139
Brazil,BRA,Weather,13,
Brazil,BRA,Art & Design,14,
Brazil,BRA,Automotive,14,
Brazil,BRA,Books & Reference,14,0.5768
Brazil,BRA,Business,14,1.0559
Brazil,BRA,Education,14,-0.0578
Brazil,BRA,Entertainment,14,0.5397
Brazil,BRA,Family & Relationships,14,
Brazil,BRA,Finance,14,0.4724
Brazil,BRA,Food & Drink,14,
Brazil,BRA,Generative AI,14,0.4756
Brazil,BRA,Graphic & Design,14,0.6959
Brazil,BRA,Health & Fitness,14,0.5068
Brazil,BRA,Lifestyle,14,0.5421
Brazil,BRA,Medical,14,
Brazil,BRA,Music,14,
Brazil,BRA,News & Magazines,14,-0.0157
Brazil,BRA,Photo & Video,14,0.6713
Brazil,BRA,Productivity,14,
Brazil,BRA,Real Estate,14,
Brazil,BRA,RMG,14,
Brazil,BRA,Shopping,14,-0.1116
Brazil,BRA,Social,14,
Brazil,BRA,Social Media,14,0.5057
Brazil,BRA,Sports,14,0.0881
Brazil,BRA,Tools,14,0.6874
Brazil,BRA,Travel,14,0.2242
Brazil,BRA,Travel & Navigation,14,
Brazil,BRA,Utility & Productivity,14,0.5463
Brazil,BRA,Weather,14,
Brazil,BRA,Art & Design,15,
Brazil,BRA,Automotive,15,
Brazil,BRA,Books & Reference,15,0.1055
Brazil,BRA,Business,15,1.049
Brazil,BRA,Education,15,-0.0058
Brazil,BRA,Entertainment,15,0.6082
Brazil,BRA,Family & Relationships,15,
Brazil,BRA,Finance,15,0.3967
Brazil,BRA,Food & Drink,15,
Brazil,BRA,Generative AI,15,0.4777
Brazil,BRA,Graphic & Design,15,0.7179
Brazil,BRA,Health & Fitness,15,0.6163
Brazil,BRA,Lifestyle,15,0.6971
Brazil,BRA,Medical,15,
Brazil,BRA,Music,15,
Brazil,BRA,News & Magazines,15,-0.0262
Brazil,BRA,Photo & Video,15,0.6741
Brazil,BRA,Productivity,15,
Brazil,BRA,Real Estate,15,
Brazil,BRA,RMG,15,
Brazil,BRA,Shopping,15,-0.1219
Brazil,BRA,Social,15,
Brazil,BRA,Social Media,15,0.501
Brazil,BRA,Sports,15,0.3948
Brazil,BRA,Tools,15,0.754
Brazil,BRA,Travel,15,0.4225
Brazil,BRA,Travel & Navigation,15,
Brazil,BRA,Utility & Productivity,15,0.6306
Brazil,BRA,Weather,15,
Brazil,BRA,Art & Design,16,
Brazil,BRA,Automotive,16,
Brazil,BRA,Books & Reference,16,0.1491
Brazil,BRA,Business,16,0.9346
Brazil,BRA,Education,16,0.2262
Brazil,BRA,Entertainment,16,0.7158
Brazil,BRA,Family & Relationships,16,
Brazil,BRA,Finance,16,0.4902
Brazil,BRA,Food & Drink,16,
Brazil,BRA,Generative AI,16,0.5392
Brazil,BRA,Graphic & Design,16,0.9208
Brazil,BRA,Health & Fitness,16,0.8027
Brazil,BRA,Lifestyle,16,0.7934
Brazil,BRA,Medical,16,
Brazil,BRA,Music,16,
Brazil,BRA,News & Magazines,16,-0.0612
Brazil,BRA,Photo & Video,16,0.7413
Brazil,BRA,Productivity,16,
Brazil,BRA,Real Estate,16,
Brazil,BRA,RMG,16,
Brazil,BRA,Shopping,16,-0.299
Brazil,BRA,Social,16,
Brazil,BRA,Social Media,16,0.5435
Brazil,BRA,Sports,16,1.139
Brazil,BRA,Tools,16,0.9008
Brazil,BRA,Travel,16,0.8291
Brazil,BRA,Travel & Navigation,16,
Brazil,BRA,Utility & Productivity,16,0.7803
Brazil,BRA,Weather,16,
Brazil,BRA,Art & Design,17,
Brazil,BRA,Automotive,17,
Brazil,BRA,Books & Reference,17,0.6456
Brazil,BRA,Business,17,0.5904
Brazil,BRA,Education,17,0.4773
Brazil,BRA,Entertainment,17,1.0429
Brazil,BRA,Family & Relationships,17,
Brazil,BRA,Finance,17,0.524
Brazil,BRA,Food & Drink,17,
Brazil,BRA,Generative AI,17,0.6983
Brazil,BRA,Graphic & Design,17,1.1163
Brazil,BRA,Health & Fitness,17,0.9384
Brazil,BRA,Lifestyle,17,1.0022
Brazil,BRA,Medical,17,
Brazil,BRA,Music,17,
Brazil,BRA,News & Magazines,17,1.819
Brazil,BRA,Photo & Video,17,0.9023
Brazil,BRA,Productivity,17,
Brazil,BRA,Real Estate,17,
Brazil,BRA,RMG,17,
Brazil,BRA,Shopping,17,-0.2164
Brazil,BRA,Social,17,
Brazil,BRA,Social Media,17,0.6639
Brazil,BRA,Sports,17,1.6248
Brazil,BRA,Tools,17,0.9814
Brazil,BRA,Travel,17,1.3969
Brazil,BRA,Travel & Navigation,17,
Brazil,BRA,Utility & Productivity,17,0.9757
Brazil,BRA,Weather,17,
Brazil,BRA,Art & Design,18,
Brazil,BRA,Automotive,18,
Brazil,BRA,Books & Reference,18,1.0699
Brazil,BRA,Business,18,0.3592
Brazil,BRA,Education,18,0.8019
Brazil,BRA,Entertainment,18,1.3552
Brazil,BRA,Family & Relationships,18,
Brazil,BRA,Finance,18,0.6014
Brazil,BRA,Food & Drink,18,
Brazil,BRA,Generative AI,18,0.9623
Brazil,BRA,Graphic & Design,18,1.4346
Brazil,BRA,Health & Fitness,18,1.0367
Brazil,BRA,Lifestyle,18,1.2799
Brazil,BRA,Medical,18,
Brazil,BRA,Music,18,
Brazil,BRA,News & Magazines,18,0.7673
Brazil,BRA,Photo & Video,18,1.1205
Brazil,BRA,Productivity,18,
Brazil,BRA,Real Estate,18,
Brazil,BRA,RMG,18,
Brazil,BRA,Shopping,18,0.1779
Brazil,BRA,Social,18,
Brazil,BRA,Social Media,18,0.9276
Brazil,BRA,Sports,18,1.1582
Brazil,BRA,Tools,18,1.1718
Brazil,BRA,Travel,18,1.8409
Brazil,BRA,Travel & Navigation,18,
Brazil,BRA,Utility & Productivity,18,1.242
Brazil,BRA,Weather,18,
Brazil,BRA,Art & Design,19,
Brazil,BRA,Automotive,19,
Brazil,BRA,Books & Reference,19,0.9322
Brazil,BRA,Business,19,0.2436
Brazil,BRA,Education,19,0.9339
Brazil,BRA,Entertainment,19,1.2631
Brazil,BRA,Family & Relationships,19,
Brazil,BRA,Finance,19,0.5045
Brazil,BRA,Food & Drink,19,
Brazil,BRA,Generative AI,19,1.205
Brazil,BRA,Graphic & Design,19,1.3048
Brazil,BRA,Health & Fitness,19,0.875
Brazil,BRA,Lifestyle,19,1.2248
Brazil,BRA,Medical,19,
Brazil,BRA,Music,19,
Brazil,BRA,News & Magazines,19,0.556
Brazil,BRA,Photo & Video,19,1.1799
Brazil,BRA,Productivity,19,
Brazil,BRA,Real Estate,19,
Brazil,BRA,RMG,19,
Brazil,BRA,Shopping,19,0.7517
Brazil,BRA,Social,19,
Brazil,BRA,Social Media,19,1.0502
Brazil,BRA,Sports,19,1.5893
Brazil,BRA,Tools,19,1.1668
Brazil,BRA,Travel,19,0.3879
Brazil,BRA,Travel & Navigation,19,
Brazil,BRA,Utility & Productivity,19,1.1096
Brazil,BRA,Weather,19,
Brazil,BRA,Art & Design,20,
Brazil,BRA,Automotive,20,
Brazil,BRA,Books & Reference,20,2.1167
Brazil,BRA,Business,20,0.0414
Brazil,BRA,Education,20,1.302
Brazil,BRA,Entertainment,20,0.9799
Brazil,BRA,Family & Relationships,20,
Brazil,BRA,Finance,20,0.2103
Brazil,BRA,Food & Drink,20,
Brazil,BRA,Generative AI,20,1.4685
Brazil,BRA,Graphic & Design,20,1.0156
Brazil,BRA,Health & Fitness,20,0.6589
Brazil,BRA,Lifestyle,20,1.1032
Brazil,BRA,Medical,20,
Brazil,BRA,Music,20,
Brazil,BRA,News & Magazines,20,0.2784
Brazil,BRA,Photo & Video,20,1.1578
Brazil,BRA,Productivity,20,
Brazil,BRA,Real Estate,20,
Brazil,BRA,RMG,20,
Brazil,BRA,Shopping,20,0.9927
Brazil,BRA,Social,20,
Brazil,BRA,Social Media,20,1.1226
Brazil,BRA,Sports,20,1.8547
Brazil,BRA,Tools,20,0.9705
Brazil,BRA,Travel,20,-0.1988
Brazil,BRA,Travel & Navigation,20,
Brazil,BRA,Utility & Productivity,20,0.8315
Brazil,BRA,Weather,20,
Brazil,BRA,Art & Design,21,
Brazil,BRA,Automotive,21,
Brazil,BRA,Books & Reference,21,0.9526
Brazil,BRA,Business,21,-0.1445
Brazil,BRA,Education,21,1.6069
Brazil,BRA,Entertainment,21,0.6906
Brazil,BRA,Family & Relationships,21,
Brazil,BRA,Finance,21,-0.2347
Brazil,BRA,Food & Drink,21,
Brazil,BRA,Generative AI,21,1.4677
Brazil,BRA,Graphic & Design,21,0.4994
Brazil,BRA,Health & Fitness,21,0.1953
Brazil,BRA,Lifestyle,21,0.6855
Brazil,BRA,Medical,21,
Brazil,BRA,Music,21,
Brazil,BRA,News & Magazines,21,0.2121
Brazil,BRA,Photo & Video,21,0.8484
Brazil,BRA,Productivity,21,
Brazil,BRA,Real Estate,21,
Brazil,BRA,RMG,21,
Brazil,BRA,Shopping,21,0.9357
Brazil,BRA,Social,21,
Brazil,BRA,Social Media,21,1.0636
Brazil,BRA,Sports,21,1.274
Brazil,BRA,Tools,21,0.4102
Brazil,BRA,Travel,21,-0.4423
Brazil,BRA,Travel & Navigation,21,
Brazil,BRA,Utility & Productivity,21,0.3219
Brazil,BRA,Weather,21,
Brazil,BRA,Art & Design,22,
Brazil,BRA,Automotive,22,
Brazil,BRA,Books & Reference,22,0.8339
Brazil,BRA,Business,22,-0.573
Brazil,BRA,Education,22,2.2042
Brazil,BRA,Entertainment,22,0.123
Brazil,BRA,Family & Relationships,22,
Brazil,BRA,Finance,22,-0.432
Brazil,BRA,Food & Drink,22,
Brazil,BRA,Generative AI,22,1.2862
Brazil,BRA,Graphic & Design,22,-0.1898
Brazil,BRA,Health & Fitness,22,-0.3086
Brazil,BRA,Lifestyle,22,0.1233
Brazil,BRA,Medical,22,
Brazil,BRA,Music,22,
Brazil,BRA,News & Magazines,22,-0.524
Brazil,BRA,Photo & Video,22,0.3978
Brazil,BRA,Productivity,22,
Brazil,BRA,Real Estate,22,
Brazil,BRA,RMG,22,
Brazil,BRA,Shopping,22,0.9425
Brazil,BRA,Social,22,
Brazil,BRA,Social Media,22,1.0756
Brazil,BRA,Sports,22,0.8711
Brazil,BRA,Tools,22,-0.131
Brazil,BRA,Travel,22,-0.6136
Brazil,BRA,Travel & Navigation,22,
Brazil,BRA,Utility & Productivity,22,-0.2471
Brazil,BRA,Weather,22,
Brazil,BRA,Art & Design,23,
Brazil,BRA,Automotive,23,
Brazil,BRA,Books & Reference,23,0.0087
Brazil,BRA,Business,23,-0.9452
Brazil,BRA,Education,23,1.351
Brazil,BRA,Entertainment,23,-0.4824
Brazil,BRA,Family & Relationships,23,
Brazil,BRA,Finance,23,-0.7296
Brazil,BRA,Food & Drink,23,
Brazil,BRA,Generative AI,23,0.7307
Brazil,BRA,Graphic & Design,23,-0.7474
Brazil,BRA,Health & Fitness,23,-0.8246
Brazil,BRA,Lifestyle,23,-0.5148
Brazil,BRA,Medical,23,
Brazil,BRA,Music,23,
Brazil,BRA,News & Magazines,23,-0.991
Brazil,BRA,Photo & Video,23,-0.1982
Brazil,BRA,Productivity,23,
Brazil,BRA,Real Estate,23,
Brazil,BRA,RMG,23,
Brazil,BRA,Shopping,23,0.4725
Brazil,BRA,Social,23,
Brazil,BRA,Social Media,23,0.8416
Brazil,BRA,Sports,23,0.0882
Brazil,BRA,Tools,23,-0.7681
Brazil,BRA,Travel,23,-1.0701
Brazil,BRA,Travel & Navigation,23,
Brazil,BRA,Utility & Productivity,23,-0.8456
Brazil,BRA,Weather,23,
Canada,CAN,Art & Design,0,
Canada,CAN,Automotive,0,
Canada,CAN,Books & Reference,0,0.5158
