Country,Country code,year,category,category2,revenue
Canada,CAN,2014,News & Magazines,Non-Gaming,180571.49
Canada,CAN,2022,Libraries & Demo,Non-Gaming,172758.59
Canada,CAN,2021,Beauty,Non-Gaming,172424.18
Canada,CAN,2024,Libraries & Demo,Non-Gaming,165044.36
Canada,CAN,2018,Parenting,Non-Gaming,158351.78
Canada,CAN,2023,Events,Non-Gaming,158005.31
Canada,CAN,2017,Auto & Vehicles,Non-Gaming,157475.06
Canada,CAN,2017,Catalogs,Non-Gaming,153689.78
Canada,CAN,2021,Libraries & Demo,Non-Gaming,152064.56
Canada,CAN,2023,Libraries & Demo,Non-Gaming,151364.48
Canada,CAN,2014,Graphics & Design,Non-Gaming,145560.21
Canada,CAN,2021,Stickers,Non-Gaming,140871.1
Canada,CAN,2022,Events,Non-Gaming,124071.72
Canada,CAN,2015,Catalogs,Non-Gaming,116878.19
Canada,CAN,2019,House & Home,Non-Gaming,110734.3
Canada,CAN,2020,Beauty,Non-Gaming,109821.2
Canada,CAN,2017,Parenting,Non-Gaming,107886.31
Canada,CAN,2016,Auto & Vehicles,Non-Gaming,100719.85
Canada,CAN,2021,Events,Non-Gaming,96686.19
Canada,CAN,2017,Art & Design,Non-Gaming,95265.08
Canada,CAN,2014,Catalogs,Non-Gaming,90733.93
Canada,CAN,2020,Libraries & Demo,Non-Gaming,89093.6
Canada,CAN,2020,Events,Non-Gaming,80369.58
Canada,CAN,2022,Magazines & Newspapers,Non-Gaming,78605.75
Canada,CAN,2018,House & Home,Non-Gaming,77265.68
Canada,CAN,2020,Developer Tools,Non-Gaming,69378.62
Canada,CAN,2016,Parenting,Non-Gaming,69298.75
Canada,CAN,2014,Media & Video,Non-Gaming,60503.91
Canada,CAN,2015,Auto & Vehicles,Non-Gaming,56131.79
Canada,CAN,2018,Libraries & Demo,Non-Gaming,49847.05
Canada,CAN,2019,Libraries & Demo,Non-Gaming,45794.8
Canada,CAN,2016,Art & Design,Non-Gaming,42875.34
Canada,CAN,2019,Beauty,Non-Gaming,40634.08
Canada,CAN,2015,Parenting,Non-Gaming,40045.19
Canada,CAN,2017,House & Home,Non-Gaming,39765.38
Canada,CAN,2017,Libraries & Demo,Non-Gaming,37614
Canada,CAN,2014,Transportation,Non-Gaming,36843.21
Canada,CAN,2014,Auto & Vehicles,Non-Gaming,35226.24
Canada,CAN,2023,Magazines & Newspapers,Non-Gaming,34777.46
Canada,CAN,2019,Developer Tools,Non-Gaming,33472.01
Canada,CAN,2015,Art & Design,Non-Gaming,31175.46
Canada,CAN,2018,Developer Tools,Non-Gaming,27764.08
Canada,CAN,2019,Events,Non-Gaming,27177.6
Canada,CAN,2018,Beauty,Non-Gaming,26670.06
Canada,CAN,2016,Libraries & Demo,Non-Gaming,26423.75
Canada,CAN,2014,Parenting,Non-Gaming,23017.69
Canada,CAN,2015,Transportation,Non-Gaming,21886.1
Canada,CAN,2016,House & Home,Non-Gaming,21800.03
Canada,CAN,2015,Media & Video,Non-Gaming,20918.67
Canada,CAN,2014,Libraries & Demo,Non-Gaming,20580.99
Canada,CAN,2024,Magazines & Newspapers,Non-Gaming,19320.86
Canada,CAN,2017,Beauty,Non-Gaming,18266.06
Canada,CAN,2015,Libraries & Demo,Non-Gaming,17649.02
Canada,CAN,2017,Developer Tools,Non-Gaming,17629.73
Canada,CAN,2018,Events,Non-Gaming,17431.77
Canada,CAN,2014,Art & Design,Non-Gaming,16735.02
Canada,CAN,2016,Transportation,Non-Gaming,15596
Canada,CAN,2016,Media & Video,Non-Gaming,14894.24
Canada,CAN,2015,House & Home,Non-Gaming,12158.31
Canada,CAN,2016,Developer Tools,Non-Gaming,10739.02
Canada,CAN,2017,Events,Non-Gaming,10228.53
Canada,CAN,2017,Transportation,Non-Gaming,8288.16
Canada,CAN,2015,Developer Tools,Non-Gaming,6638.03
Canada,CAN,2014,Developer Tools,Non-Gaming,6450.26
Canada,CAN,2016,Beauty,Non-Gaming,4688.68
Canada,CAN,2014,House & Home,Non-Gaming,4654.75
Canada,CAN,2018,Transportation,Non-Gaming,4559
Canada,CAN,2015,Beauty,Non-Gaming,4412.49
Canada,CAN,2014,Beauty,Non-Gaming,2631.59
Canada,CAN,2016,Events,Non-Gaming,1630
Canada,CAN,2017,Media & Video,Non-Gaming,1325.28
Canada,CAN,2018,Media & Video,Non-Gaming,720.33
Canada,CAN,2020,Stickers,Non-Gaming,701.83
Canada,CAN,2016,Stickers,Non-Gaming,270.83
Canada,CAN,2015,Events,Non-Gaming,260.82
Canada,CAN,2019,Transportation,Non-Gaming,258.14
Canada,CAN,2014,Stickers,Non-Gaming,156.52
Canada,CAN,2014,,Non-Gaming,144.45
Canada,CAN,2021,Transportation,Non-Gaming,138.77
Canada,CAN,2015,,Non-Gaming,94.55
Canada,CAN,2020,Transportation,Non-Gaming,76.53
Canada,CAN,2020,Media & Video,Non-Gaming,62.16
Canada,CAN,2019,Media & Video,Non-Gaming,56.13
Canada,CAN,2019,Stickers,Non-Gaming,47.2
Canada,CAN,2014,Events,Non-Gaming,30.6
Canada,CAN,2015,Stickers,Non-Gaming,29.8
Canada,CAN,2018,Stickers,Non-Gaming,19.37
Canada,CAN,2017,Stickers,Non-Gaming,10.98
Canada,CAN,2016,,Non-Gaming,10.86
Canada,CAN,2022,Stickers,Non-Gaming,0
Canada,CAN,2023,Stickers,Non-Gaming,0
Canada,CAN,2024,Stickers,Non-Gaming,0
Germany,DEU,2024,Entertainment,Non-Gaming,389655899.4
Germany,DEU,2023,Entertainment,Non-Gaming,289472863
Germany,DEU,2024,Social,Non-Gaming,268911116.5
Germany,DEU,2024,Productivity,Non-Gaming,246523951.4
Germany,DEU,2022,Entertainment,Non-Gaming,241701692.2
Germany,DEU,2024,Health & Fitness,Non-Gaming,170449205.8
Germany,DEU,2024,Education,Non-Gaming,160738383.1
Germany,DEU,2024,Photo & Video,Non-Gaming,159597465
Germany,DEU,2023,Productivity,Non-Gaming,151643288.9
Germany,DEU,2021,Entertainment,Non-Gaming,146911515.8
Germany,DEU,2023,Social,Non-Gaming,146406318.5
Germany,DEU,2023,Health & Fitness,Non-Gaming,137361364.2
Germany,DEU,2024,Lifestyle,Non-Gaming,135701590.4
Germany,DEU,2023,Lifestyle,Non-Gaming,127135501.4
Germany,DEU,2023,Education,Non-Gaming,124995283.8
Germany,DEU,2023,Photo & Video,Non-Gaming,116272558.3
Germany,DEU,2021,Health & Fitness,Non-Gaming,113834379.3
Germany,DEU,2022,Health & Fitness,Non-Gaming,113615484.7
Germany,DEU,2022,Social,Non-Gaming,109826863.8
Germany,DEU,2022,Lifestyle,Non-Gaming,102655589
Germany,DEU,2021,Lifestyle,Non-Gaming,101035392
Germany,DEU,2022,Productivity,Non-Gaming,92540963.57
Germany,DEU,2022,Education,Non-Gaming,92035597.62
Germany,DEU,2020,Health & Fitness,Non-Gaming,88136104.28
Germany,DEU,2021,Education,Non-Gaming,85482799.28
Germany,DEU,2020,Lifestyle,Non-Gaming,82006683.79
Germany,DEU,2022,Photo & Video,Non-Gaming,81687291.39
Germany,DEU,2020,Entertainment,Non-Gaming,81130070.31
Germany,DEU,2021,Photo & Video,Non-Gaming,78499609.17
Germany,DEU,2024,Dating,Non-Gaming,77856540.83
Germany,DEU,2021,Productivity,Non-Gaming,76924151.38
Germany,DEU,2024,Social Networking,Non-Gaming,75691529.83
Germany,DEU,2023,Sports,Non-Gaming,67830241.62
Germany,DEU,2024,Shopping,Non-Gaming,64701453.7
Germany,DEU,2022,Sports,Non-Gaming,62856195.29
Germany,DEU,2020,Education,Non-Gaming,61121897.5
Germany,DEU,2024,Music,Non-Gaming,60684702.26
Germany,DEU,2021,Social,Non-Gaming,60201998.27
Germany,DEU,2023,Social Networking,Non-Gaming,59065872.26
Germany,DEU,2023,Dating,Non-Gaming,58625545.96
Germany,DEU,2024,Sports,Non-Gaming,55232312.61
Germany,DEU,2020,Productivity,Non-Gaming,55137161.91
Germany,DEU,2021,Sports,Non-Gaming,54033703.06
Germany,DEU,2019,Health & Fitness,Non-Gaming,51264678.25
Germany,DEU,2019,Lifestyle,Non-Gaming,51203084.16
Germany,DEU,2020,Photo & Video,Non-Gaming,50582204.46
Germany,DEU,2023,Music,Non-Gaming,49496204.2
Germany,DEU,2019,Entertainment,Non-Gaming,47976542.22
Germany,DEU,2021,Social Networking,Non-Gaming,47832873.36
Germany,DEU,2024,News,Non-Gaming,47155421.83
Germany,DEU,2022,Social Networking,Non-Gaming,46434847.39
Germany,DEU,2018,Entertainment,Non-Gaming,44445675.89
Germany,DEU,2024,Business,Non-Gaming,43876595.56
Germany,DEU,2022,Dating,Non-Gaming,42455504.88
Germany,DEU,2019,Education,Non-Gaming,41159768.05
Germany,DEU,2023,News,Non-Gaming,41017637.92
Germany,DEU,2018,Lifestyle,Non-Gaming,39261332.57
Germany,DEU,2022,Music,Non-Gaming,38182434.41
Germany,DEU,2021,Music,Non-Gaming,37191988.91
Germany,DEU,2019,Productivity,Non-Gaming,36442957.65
Germany,DEU,2024,Books & Reference,Non-Gaming,35694664.74
Germany,DEU,2021,Dating,Non-Gaming,35431508.51
Germany,DEU,2018,Health & Fitness,Non-Gaming,34699969.6
Germany,DEU,2024,Music & Audio,Non-Gaming,34100593.34
Germany,DEU,2023,Business,Non-Gaming,33947963.27
Germany,DEU,2020,Social Networking,Non-Gaming,33946868.05
Germany,DEU,2022,News,Non-Gaming,33859288.12
Germany,DEU,2020,Music,Non-Gaming,33787453.6
Germany,DEU,2018,Education,Non-Gaming,33595742.29
Germany,DEU,2020,Social,Non-Gaming,32839446.36
Germany,DEU,2020,Sports,Non-Gaming,31328417.11
Germany,DEU,2020,Dating,Non-Gaming,30629116.01
Germany,DEU,2019,Music,Non-Gaming,29499884.61
Germany,DEU,2024,Books,Non-Gaming,28159415.42
Germany,DEU,2018,Productivity,Non-Gaming,27628811.23
Germany,DEU,2024,Utilities,Non-Gaming,27445325.54
Germany,DEU,2019,Photo & Video,Non-Gaming,26480662.52
Germany,DEU,2021,News,Non-Gaming,25828921.97
Germany,DEU,2022,Business,Non-Gaming,25803023.55
Germany,DEU,2023,Books,Non-Gaming,25625578.99
Germany,DEU,2019,Dating,Non-Gaming,25253869.01
Germany,DEU,2019,Social Networking,Non-Gaming,23732014.21
Germany,DEU,2017,Lifestyle,Non-Gaming,23376684.11
Germany,DEU,2019,Sports,Non-Gaming,23342959.35
Germany,DEU,2021,Business,Non-Gaming,23340655.99
Germany,DEU,2019,Social,Non-Gaming,23271009.17
Germany,DEU,2024,Navigation,Non-Gaming,22876264.48
Germany,DEU,2017,Education,Non-Gaming,22583923.07
Germany,DEU,2023,Music & Audio,Non-Gaming,22289473.47
Germany,DEU,2018,Dating,Non-Gaming,22098995.86
Germany,DEU,2023,Utilities,Non-Gaming,21823715.81
Germany,DEU,2017,Health & Fitness,Non-Gaming,21791841.8
Germany,DEU,2018,Music,Non-Gaming,21387720.05
Germany,DEU,2024,Finance,Non-Gaming,20278792.89
Germany,DEU,2020,News,Non-Gaming,19910946.7
Germany,DEU,2017,Entertainment,Non-Gaming,19738681.66
Germany,DEU,2024,Tools,Non-Gaming,19360637.97
Germany,DEU,2024,Communication,Non-Gaming,18519691.43
Germany,DEU,2018,Social Networking,Non-Gaming,18118287.35
Germany,DEU,2023,Navigation,Non-Gaming,18101909.64
Germany,DEU,2022,Utilities,Non-Gaming,18084492.09
Germany,DEU,2018,Social,Non-Gaming,17573410.88
Germany,DEU,2017,Productivity,Non-Gaming,17491239.34
Germany,DEU,2021,Utilities,Non-Gaming,17425540.01
Germany,DEU,2020,Business,Non-Gaming,16585304.76
Germany,DEU,2016,Education,Non-Gaming,16180245.27
Germany,DEU,2023,Tools,Non-Gaming,16087225.86
Germany,DEU,2016,Music,Non-Gaming,15785016.7
Germany,DEU,2016,Health & Fitness,Non-Gaming,15628597.75
Germany,DEU,2023,Finance,Non-Gaming,14742671.5
Germany,DEU,2017,Music,Non-Gaming,14631125.14
Germany,DEU,2016,Lifestyle,Non-Gaming,13983700.41
Germany,DEU,2023,Communication,Non-Gaming,13895266.82
Germany,DEU,2022,Navigation,Non-Gaming,13532300.5
Germany,DEU,2018,Photo & Video,Non-Gaming,13415010.94
Germany,DEU,2014,News,Non-Gaming,13392935.59
Germany,DEU,2014,Navigation,Non-Gaming,13342927.04
Germany,DEU,2024,Photography,Non-Gaming,13237345.56
Germany,DEU,2015,Education,Non-Gaming,13169580.26
Germany,DEU,2017,Social Networking,Non-Gaming,13155309.78
Germany,DEU,2022,Tools,Non-Gaming,13058313.16
Germany,DEU,2019,News,Non-Gaming,12851743.92
Germany,DEU,2015,Lifestyle,Non-Gaming,12574069.81
Germany,DEU,2021,Tools,Non-Gaming,12550100.38
Germany,DEU,2015,Music,Non-Gaming,12319992.42
Germany,DEU,2015,Navigation,Non-Gaming,12248104.28
Germany,DEU,2024,Graphics & Design,Non-Gaming,12157533.58
Germany,DEU,2015,Health & Fitness,Non-Gaming,11976406.29
Germany,DEU,2023,Photography,Non-Gaming,11926473.39
Germany,DEU,2024,News & Magazines,Non-Gaming,11918554.96
Germany,DEU,2019,Business,Non-Gaming,11889257.87
Germany,DEU,2014,Education,Non-Gaming,11785107.13
Germany,DEU,2021,Navigation,Non-Gaming,11499510.38
Germany,DEU,2014,Productivity,Non-Gaming,11483944.17
Germany,DEU,2016,News,Non-Gaming,11379399.21
Germany,DEU,2018,Sports,Non-Gaming,11267817.6
Germany,DEU,2020,Utilities,Non-Gaming,10876142.89
Germany,DEU,2017,Social,Non-Gaming,10863011.37
Germany,DEU,2016,Productivity,Non-Gaming,10807317
Germany,DEU,2020,Tools,Non-Gaming,10676917.53
Germany,DEU,2018,News,Non-Gaming,10676142.26
Germany,DEU,2015,News,Non-Gaming,10606706.77
Germany,DEU,2014,Health & Fitness,Non-Gaming,10562335.05
Germany,DEU,2017,Dating,Non-Gaming,10504635.29
Germany,DEU,2014,Lifestyle,Non-Gaming,10465314.09
Germany,DEU,2021,Communication,Non-Gaming,10326524.3
Germany,DEU,2022,Finance,Non-Gaming,10221088.22
Germany,DEU,2016,Entertainment,Non-Gaming,10206082.19
Germany,DEU,2023,Graphics & Design,Non-Gaming,9983079.93
Germany,DEU,2023,News & Magazines,Non-Gaming,9965461.75
Germany,DEU,2022,Communication,Non-Gaming,9964149.14
Germany,DEU,2024,Food & Drink,Non-Gaming,9899820.68
Germany,DEU,2022,Books,Non-Gaming,9747224.1
Germany,DEU,2024,Weather,Non-Gaming,9573768.68
Germany,DEU,2016,Navigation,Non-Gaming,9554873.63
Germany,DEU,2022,Photography,Non-Gaming,9425231.78
Germany,DEU,2014,Entertainment,Non-Gaming,9401954.53
Germany,DEU,2015,Productivity,Non-Gaming,9270498.02
Germany,DEU,2018,Business,Non-Gaming,9265403.28
Germany,DEU,2017,News,Non-Gaming,9056730.06
Germany,DEU,2020,Navigation,Non-Gaming,8952718.68
Germany,DEU,2022,News & Magazines,Non-Gaming,8931047.42
Germany,DEU,2021,Photography,Non-Gaming,8928417.48
Germany,DEU,2023,Books & Reference,Non-Gaming,8722244.25
Germany,DEU,2014,Communication,Non-Gaming,8703245.94
Germany,DEU,2024,Maps & Navigation,Non-Gaming,8690427.35
Germany,DEU,2024,Travel,Non-Gaming,8628277.83
Germany,DEU,2023,Weather,Non-Gaming,8488675.78
Germany,DEU,2019,Tools,Non-Gaming,8283407.08
Germany,DEU,2015,Entertainment,Non-Gaming,8270341.97
Germany,DEU,2022,Books & Reference,Non-Gaming,8248031.13
Germany,DEU,2021,News & Magazines,Non-Gaming,8244796.04
Germany,DEU,2019,Navigation,Non-Gaming,8240942.13
Germany,DEU,2018,Navigation,Non-Gaming,8121826.98
Germany,DEU,2021,Finance,Non-Gaming,8097351.89
Germany,DEU,2017,Navigation,Non-Gaming,7991170
Germany,DEU,2019,Utilities,Non-Gaming,7906403.79
Germany,DEU,2016,Social Networking,Non-Gaming,7779809.01
Germany,DEU,2020,Communication,Non-Gaming,7696574.51
Germany,DEU,2024,Travel & Local,Non-Gaming,7315743.19
Germany,DEU,2023,Maps & Navigation,Non-Gaming,7258985.11
Germany,DEU,2016,Social,Non-Gaming,7239776.4
Germany,DEU,2023,Travel,Non-Gaming,7211294.82
Germany,DEU,2023,Food & Drink,Non-Gaming,7087461.54
Germany,DEU,2020,Photography,Non-Gaming,6967691.86
Germany,DEU,2022,Weather,Non-Gaming,6958496.79
Germany,DEU,2018,Tools,Non-Gaming,6945219.28
Germany,DEU,2015,Social,Non-Gaming,6913825.6
Germany,DEU,2024,Magazines & Newspapers,Non-Gaming,6906577.3
Germany,DEU,2022,Graphics & Design,Non-Gaming,6901962.31
Germany,DEU,2021,Graphics & Design,Non-Gaming,6884391.07
Germany,DEU,2024,Medical,Non-Gaming,6862093.13
Germany,DEU,2014,Music,Non-Gaming,6840447.66
Germany,DEU,2018,Utilities,Non-Gaming,6741887.16
Germany,DEU,2021,Weather,Non-Gaming,6606751.7
Germany,DEU,2022,Music & Audio,Non-Gaming,6540924.4
Germany,DEU,2021,Food & Drink,Non-Gaming,6460805.98
Germany,DEU,2021,Maps & Navigation,Non-Gaming,6391530.72
Germany,DEU,2017,Photo & Video,Non-Gaming,6304492.36
Germany,DEU,2020,News & Magazines,Non-Gaming,6287645.2
Germany,DEU,2022,Food & Drink,Non-Gaming,6231722.14
Germany,DEU,2023,Medical,Non-Gaming,6143665.56
Germany,DEU,2015,Social Networking,Non-Gaming,6100038.13
Germany,DEU,2023,Magazines & Newspapers,Non-Gaming,6094873.07
Germany,DEU,2014,Social Networking,Non-Gaming,5994022.58
Germany,DEU,2017,Business,Non-Gaming,5947479.19
Germany,DEU,2020,Maps & Navigation,Non-Gaming,5928091.8
Germany,DEU,2021,Medical,Non-Gaming,5899693.79
Germany,DEU,2018,Weather,Non-Gaming,5852258.18
Germany,DEU,2022,Maps & Navigation,Non-Gaming,5836100
Germany,DEU,2024,Video Players & Editors,Non-Gaming,5718715.89
Germany,DEU,2014,Social,Non-Gaming,5709952.48
Germany,DEU,2021,Music & Audio,Non-Gaming,5653972.73
Germany,DEU,2020,Weather,Non-Gaming,5639142.33
Germany,DEU,2017,Tools,Non-Gaming,5597797.02
Germany,DEU,2022,Travel,Non-Gaming,5556637.97
Germany,DEU,2019,Communication,Non-Gaming,5493271.82
Germany,DEU,2023,Travel & Local,Non-Gaming,5455054.35
Germany,DEU,2024,Reference,Non-Gaming,5436273.38
Germany,DEU,2024,Comics,Non-Gaming,5410277.26
Germany,DEU,2020,Shopping,Non-Gaming,5375842.3
Germany,DEU,2021,Books,Non-Gaming,5330931.46
Germany,DEU,2019,Weather,Non-Gaming,5295404.73
Germany,DEU,2022,Medical,Non-Gaming,5290191.46
Germany,DEU,2016,Photo & Video,Non-Gaming,5248349.54
Germany,DEU,2023,Comics,Non-Gaming,5247180.87
Germany,DEU,2020,Finance,Non-Gaming,5136356.62
Germany,DEU,2024,Art & Design,Non-Gaming,5033000.06
Germany,DEU,2019,Maps & Navigation,Non-Gaming,5016378.22
Germany,DEU,2014,Photo & Video,Non-Gaming,4976325.13
Germany,DEU,2015,Photo & Video,Non-Gaming,4942842.79
Germany,DEU,2022,Comics,Non-Gaming,4914874.65
Germany,DEU,2021,Books & Reference,Non-Gaming,4668877.94
Germany,DEU,2022,Magazines & Newspapers,Non-Gaming,4596454.02
Germany,DEU,2020,Graphics & Design,Non-Gaming,4569794.37
Germany,DEU,2019,Photography,Non-Gaming,4551528.52
Germany,DEU,2021,Shopping,Non-Gaming,4541584.01
Germany,DEU,2016,Business,Non-Gaming,4512905.05
Germany,DEU,2019,Shopping,Non-Gaming,4447822.05
Germany,DEU,2021,Travel & Local,Non-Gaming,4447490.99
Germany,DEU,2020,Medical,Non-Gaming,4409742.58
Germany,DEU,2020,Music & Audio,Non-Gaming,4366230.5
Germany,DEU,2018,Finance,Non-Gaming,4338436.65
Germany,DEU,2016,Tools,Non-Gaming,4309214.79
Germany,DEU,2017,Sports,Non-Gaming,4287858.9
Germany,DEU,2023,Reference,Non-Gaming,4283066.66
Germany,DEU,2018,Communication,Non-Gaming,4273204.33
Germany,DEU,2021,Magazines & Newspapers,Non-Gaming,4190544.61
Germany,DEU,2021,Travel,Non-Gaming,4118862.01
Germany,DEU,2018,Maps & Navigation,Non-Gaming,4079901.6
Germany,DEU,2020,Travel & Local,Non-Gaming,4068354.45
Germany,DEU,2017,Weather,Non-Gaming,4065816.75
Germany,DEU,2017,Maps & Navigation,Non-Gaming,4065024.85
Germany,DEU,2019,News & Magazines,Non-Gaming,4020987.62
Germany,DEU,2023,Video Players & Editors,Non-Gaming,3985983.95
Germany,DEU,2022,Travel & Local,Non-Gaming,3982341.47
Germany,DEU,2017,Utilities,Non-Gaming,3969843.03
Germany,DEU,2019,Finance,Non-Gaming,3898046.9
Germany,DEU,2014,Tools,Non-Gaming,3801231.3
Germany,DEU,2018,Shopping,Non-Gaming,3788426.73
Germany,DEU,2014,Weather,Non-Gaming,3774333.02
Germany,DEU,2019,Music & Audio,Non-Gaming,3759725.07
Germany,DEU,2015,Sports,Non-Gaming,3747742.36
Germany,DEU,2014,Business,Non-Gaming,3744010
Germany,DEU,2021,Comics,Non-Gaming,3694376.68
Germany,DEU,2014,Sports,Non-Gaming,3674246.82
Germany,DEU,2016,Utilities,Non-Gaming,3667040.94
Germany,DEU,2015,Tools,Non-Gaming,3647132.67
Germany,DEU,2014,Utilities,Non-Gaming,3571791.24
Germany,DEU,2016,Sports,Non-Gaming,3566661.52
Germany,DEU,2014,Maps & Navigation,Non-Gaming,3539610.53
Germany,DEU,2016,Weather,Non-Gaming,3536448.07
Germany,DEU,2021,Reference,Non-Gaming,3523713.83
Germany,DEU,2015,Business,Non-Gaming,3480364.1
Germany,DEU,2023,Art & Design,Non-Gaming,3469866.68
Germany,DEU,2019,Travel,Non-Gaming,3469063.56
Germany,DEU,2018,Travel,Non-Gaming,3463484.08
Germany,DEU,2014,Travel & Local,Non-Gaming,3381515.53
Germany,DEU,2022,Shopping,Non-Gaming,3381258.8
Germany,DEU,2015,Maps & Navigation,Non-Gaming,3375017.93
Germany,DEU,2019,Medical,Non-Gaming,3344382.07
Germany,DEU,2020,Books,Non-Gaming,3313813.24
Germany,DEU,2019,Travel & Local,Non-Gaming,3302725.62
Germany,DEU,2015,Weather,Non-Gaming,3267246.34
Germany,DEU,2020,Travel,Non-Gaming,3247635.09
Germany,DEU,2016,Maps & Navigation,Non-Gaming,3200937.81
Germany,DEU,2022,Reference,Non-Gaming,3188243.98
Germany,DEU,2015,Utilities,Non-Gaming,3150644.29
Germany,DEU,2020,Magazines & Newspapers,Non-Gaming,3135581.26
Germany,DEU,2021,Video Players & Editors,Non-Gaming,3117661.12
Germany,DEU,2016,Dating,Non-Gaming,3094997.24
Germany,DEU,2018,Medical,Non-Gaming,3072415.68
Germany,DEU,2020,Food & Drink,Non-Gaming,3036416.51
Germany,DEU,2014,Travel,Non-Gaming,3034758.13
Germany,DEU,2016,Travel,Non-Gaming,2983846.28
Germany,DEU,2017,Finance,Non-Gaming,2952850.17
Germany,DEU,2023,Shopping,Non-Gaming,2949641.22
Germany,DEU,2018,Music & Audio,Non-Gaming,2935442.09
Germany,DEU,2017,Travel,Non-Gaming,2910615.14
Germany,DEU,2018,Travel & Local,Non-Gaming,2905820.79
Germany,DEU,2020,Reference,Non-Gaming,2897321.82
Germany,DEU,2014,Magazines & Newspapers,Non-Gaming,2868561.47
Germany,DEU,2015,Travel,Non-Gaming,2867601.21
Germany,DEU,2020,Books & Reference,Non-Gaming,2778858.44
Germany,DEU,2018,Reference,Non-Gaming,2771474.08
Germany,DEU,2022,Video Players & Editors,Non-Gaming,2752449.49
Germany,DEU,2017,Communication,Non-Gaming,2742763.93
Germany,DEU,2024,Auto & Vehicles,Non-Gaming,2665790.89
Germany,DEU,2017,Reference,Non-Gaming,2651818.26
Germany,DEU,2014,Reference,Non-Gaming,2624379.73
Germany,DEU,2014,Medical,Non-Gaming,2578770.64
Germany,DEU,2020,Video Players & Editors,Non-Gaming,2576212.29
Germany,DEU,2016,Finance,Non-Gaming,2573852.31
Germany,DEU,2016,Medical,Non-Gaming,2548880.28
Germany,DEU,2015,Medical,Non-Gaming,2545700.26
Germany,DEU,2024,Parenting,Non-Gaming,2535766.43
Germany,DEU,2017,Music & Audio,Non-Gaming,2518126.47
Germany,DEU,2018,News & Magazines,Non-Gaming,2502952.18
Germany,DEU,2015,Reference,Non-Gaming,2484488.25
Germany,DEU,2014,Finance,Non-Gaming,2443793.84
Germany,DEU,2023,Auto & Vehicles,Non-Gaming,2443186.36
Germany,DEU,2017,Medical,Non-Gaming,2439004.16
Germany,DEU,2016,Magazines & Newspapers,Non-Gaming,2391068.16
Germany,DEU,2019,Books,Non-Gaming,2384065.81
Germany,DEU,2016,Communication,Non-Gaming,2360746.34
Germany,DEU,2018,Books,Non-Gaming,2344277.2
Germany,DEU,2017,Travel & Local,Non-Gaming,2342660.48
Germany,DEU,2018,Photography,Non-Gaming,2317064.97
Germany,DEU,2015,Communication,Non-Gaming,2316678.82
Germany,DEU,2015,Magazines & Newspapers,Non-Gaming,2216878.5
Germany,DEU,2015,Finance,Non-Gaming,2205761.32
Germany,DEU,2015,Travel & Local,Non-Gaming,2197632.27
